CougarInterval,CougarID,ClusterID_unique,SearchTime,ST_sqr,PreyGroup,PreyAgeClass,Site,BearSign,Comb_WeightClass,PreyCategory,CanopyPercent,DemographicStatus,BearDisplacement,CoverType,Dist2road,DensityofRoads_5010,BearHarvestDensity,MultipleKills,Season,AgeClass,ElkUse_3000,DeerUse_3000,THI_990
CA17_1,CA17,CA17-152,26,5.099019514,Deer,Adult,Cache,N,Large,Deer,33,None,No,deciduous,-0.739020682,-0.325618449,-1.004420288,No,Winter,PrimeAdult,0.222981385,0.259528275,28033.44118
CA17_1,CA17,CA17-153,124,11.13552873,Deer,Fawn/calf,Cache,N,Medium,Deer,55,None,No,deciduous,1.963641024,-2.596420425,-1.004420288,No,Winter,PrimeAdult,0.266833113,0.18590517,31110.71967
CA17_1,CA17,CA17-154,82,9.055385138,Deer,Unknown,Cache,N,Medium,Deer,56,None,No,deciduous,-0.689127909,0.644831287,-1.004420288,No,Winter,PrimeAdult,0.298445077,0.311648792,9534.736213
CA17_1,CA17,CA17-156,78,8.831760866,DomesticUngulate,Adult,Cache,N,Large,OtherUngulate,1,None,No,scrub,0.533400991,0.025675839,-1.004420288,No,Winter,PrimeAdult,0.407893511,0.312825623,20995.54687
CA17_1,CA17,CA17-157,8,2.828427125,DomesticUngulate,Unknown,Cache,N,Medium,OtherUngulate,19,None,No,coniferous,0.855103506,-0.570466678,-1.004420288,No,Winter,PrimeAdult,0.29718759,0.2301904,27902.00551
CA17_1,CA17,CA17-158,138,11.74734012,Deer,Fawn/calf,Cache,N,Medium,Deer,60,None,No,coniferous,1.877660668,-2.596420425,-1.004420288,No,Winter,PrimeAdult,0.271887906,0.334589825,23496.35202
CA17_1,CA17,CA17-161,170,13.03840481,Deer,Fawn/calf,Cache,N,Medium,Deer,59,None,No,deciduous,1.145678907,-0.691079553,-1.004420288,No,Winter,PrimeAdult,0.127661363,0.175231323,26082.63603
CA17_1,CA17,CA17-165,62.01666667,7.875066138,Deer,Yearling,Cache,N,Medium,Deer,65,None,No,coniferous,1.22835233,-0.629848227,-1.004420288,No,Winter,PrimeAdult,0.218131675,0.255276763,28247.91728
CA17_1,CA17,CA17-167,266,16.30950643,Deer,Adult,Cache,N,Large,Deer,67,None,No,deciduous,2.031226488,-2.424271372,-1.004420288,No,Winter,PrimeAdult,0.24750522,0.212412993,29309.27022
CA17_1,CA17,CA17-173,152.0333333,12.33017978,Deer,Fawn/calf,Cache,N,Medium,Deer,63,None,No,coniferous,0.699768299,-1.176842963,-1.004420288,No,Winter,PrimeAdult,0.333279247,0.310793948,37034.84926
CA17_1,CA17,CA17-175,14,3.741657387,NonUngMammal,Unknown,Cache,N,ExtraSmall,Other,16,None,No,coniferous,1.139792728,-0.552263673,-1.004420288,No,Winter,PrimeAdult,0.212014466,0.333158466,24988.90074
CA17_1,CA17,CA17-176,132,11.48912529,Deer,Adult,Cache,N,Large,Deer,58,None,No,coniferous,0.443266003,-0.512776752,-1.004420288,No,Winter,PrimeAdult,0.186120382,0.297495848,17553.35478
CA17_1,CA17,CA17-179,6,2.449489743,Deer,Fawn/calf,Cache,N,Medium,Deer,15,None,No,scrub,0.532289017,-1.744326083,-1.004420288,No,Winter,PrimeAdult,0.34382148,0.182705893,25357.97059
CA17_1,CA17,CA17-180,44,6.633249581,Deer,Adult,Cache,N,Large,Deer,33,None,No,coniferous,1.317421344,-1.09565977,-1.004420288,No,Winter,PrimeAdult,0.276144158,0.306329376,22161.11121
CA17_1,CA17,CA17-181,238,15.42724862,Deer,Yearling,Cache,N,Medium,Deer,31,None,No,coniferous,1.166149891,-0.599936667,-1.004420288,No,Winter,PrimeAdult,0.27930241,0.312102256,26089.84467
CA17_1,CA17,CA17-184,26,5.099019514,Deer,Fawn/calf,Cache,N,Medium,Deer,14,None,No,scrub,-0.308225629,0.067721753,-1.004420288,No,Winter,PrimeAdult,0.342476196,0.320754287,16964.60938
CA17_1,CA17,CA17-185,24,4.898979486,Deer,Yearling/Adult,Cache,N,Large,Deer,1,None,No,scrub,0.49546761,-0.155786363,-1.004420288,No,Winter,PrimeAdult,0.353985026,0.3081961,28356.1636
CA17_1,CA17,CA17-187,2,1.414213562,Deer,Unknown,Cache,N,Medium,Deer,28,None,No,scrub,1.163721986,0.00297328,-1.004420288,No,Winter,PrimeAdult,0.39627411,0.349527366,33486.42739
CA17_1,CA17,CA17-188-A,24,4.898979486,Deer,Yearling/Adult,Cache,N,Large,Deer,1,None,No,scrub,1.050322196,-0.495073429,-1.004420288,Yes,Winter,PrimeAdult,0.436612751,0.423432363,22191.38511
CA17_1,CA17,CA17-189,186,13.6381817,Deer,Adult,Cache,N,Large,Deer,18,None,No,scrub,1.587390588,-1.061491735,-1.004420288,No,Winter,PrimeAdult,0.279286022,0.288526818,33829.98437
CA17_1,CA17,CA17-194,56,7.483314774,Deer,Adult,Cache,N,Large,Deer,27,None,No,scrub,0.694798553,0.475849416,-1.004420288,No,Winter,PrimeAdult,0.319008198,0.368540134,21627.47151
CA17_1,CA17,CA17-196,316,17.77638883,Deer,Fawn/calf,Cache,N,Medium,Deer,12,None,No,scrub,1.100308816,-0.338706754,-1.004420288,No,Winter,PrimeAdult,0.354936294,0.197247503,21256.43382
CA17_1,CA17,CA17-199,32,5.656854249,Deer,Fawn/calf,Cache,N,Medium,Deer,15,None,No,scrub,0.642194958,-0.687195062,-1.004420288,No,Spring,PrimeAdult,0.431152678,0.277997852,29368.73162
CA17_1,CA17,CA17-200,214,14.62873884,Deer,Yearling/Adult,Cache,N,Large,Deer,44,None,No,deciduous,-0.406553547,-0.0869383,-1.004420288,No,Spring,PrimeAdult,0.335231416,0.331333841,24504.32353
CA17_1,CA17,CA17-205,120,10.95445115,Deer,Adult,Cache,N,Large,Deer,1,Pregnant,No,scrub,0.349966955,-0.470536436,-1.004420288,No,Spring,PrimeAdult,0.367429902,0.383757277,29213.9807
CA17_1,CA17,CA17-208,94,9.695359715,Deer,Fawn/calf,Cache,N,Medium,Deer,15,Pregnant,No,scrub,1.083923145,0.533190659,-1.004420288,No,Spring,PrimeAdult,0.436368652,0.391768446,22309.13971
CA17_2,CA17,CA17-214,38,6.164414003,Deer,Neonate,Cache,N,ExtraSmall,Deer,60,Pregnant,No,coniferous,-0.071961832,-0.158823868,-1.004420288,No,Summer,PrimeAdult,0.335201691,0.355115205,11411.84099
CA17_2,CA17,CA17-215,60,7.745966692,Deer,Neonate,Cache,N,ExtraSmall,Deer,46,Pregnant,No,deciduous,-0.071794555,0.229656793,-1.004420288,No,Summer,PrimeAdult,0.369732755,0.420286568,14746.39706
CA17_4,CA17,CA17-222.2,140.0166667,11.83286384,DomesticUngulate,YOY,Cache,N,Medium,OtherUngulate,70,0-5mo,No,coniferous,0.164746056,0.889332237,-1.004420288,No,Summer,PrimeAdult,0.323674123,0.320372616,25871.81066
CA17_4,CA17,CA17-223,30,5.477225575,Deer,Neonate,Cache,N,Small,Deer,41,0-5mo,No,deciduous,0.103009267,0.721638149,-1.004420288,No,Summer,PrimeAdult,0.259764729,0.331551887,30069.63143
CA17_4,CA17,CA17-226,180,13.41640786,Deer,Neonate,Cache,N,Small,Deer,60,0-5mo,No,coniferous,-1.32983849,1.719339524,-1.004420288,No,Summer,PrimeAdult,0.334844767,0.358751173,30407.94669
CA17_4,CA17,CA17-229,16,4,Deer,Adult,Cache,N,Large,Deer,11,0-5mo,No,scrub,1.186471242,-0.198661566,-1.004420288,No,Summer,PrimeAdult,0.202800373,0.288259415,19122.9954
CA17_4,CA17,CA17-231,22,4.69041576,Deer,Fawn/calf,Cache,N,Medium,Deer,12,0-5mo,No,scrub,0.15357462,-0.607372386,-1.004420288,No,Fall,PrimeAdult,0.271789839,0.277411536,21852.7886
CA17_4,CA17,CA17-233,108.05,10.39471019,DomesticUngulate,YOY,Cache,N,Medium,OtherUngulate,16,0-5mo,No,scrub,-0.580620183,-0.481017439,-1.004420288,No,Fall,PrimeAdult,0.334456558,0.334413082,28297.3364
CA17_4,CA17,CA17-234,28,5.291502622,Deer,Adult,Cache,Y,Large,Deer,63,0-5mo,Possible,coniferous,-0.686466847,0.242734499,-1.004420288,No,Fall,PrimeAdult,0.434376291,0.356654231,8668.753676
CA17_4,CA17,CA17-237,148.0002778,12.16553648,Deer,Adult,Cache,N,Large,Deer,52,0-5mo,No,mix.for,-0.511654474,0.211245671,-1.004420288,No,Fall,PrimeAdult,0.434296338,0.363664022,9897.732537
CA18_1,CA18,CA18-007,66,8.124038405,Deer,Yearling/Adult,Cache,N,Large,Deer,10,None,No,scrub,-0.295863656,-0.799131541,-0.93499167,No,Winter,YoungAdult,0.357518193,0.365878074,24446.82445
CA18_1,CA18,CA18-008,44,6.633249581,Deer,Yearling/Adult,Cache,N,Large,Deer,1,None,No,scrub,-0.877873004,0.57785128,-1.004420288,No,Winter,YoungAdult,0.28247405,0.359310938,29667.47335
CA18_1,CA18,CA18-010,6,2.449489743,Deer,Fawn/calf,Cache,N,Medium,Deer,14,None,No,scrub,0.044997294,0.434576434,-1.004420288,No,Winter,YoungAdult,0.31762146,0.251807266,16186.72243
CA18_1,CA18,CA18-011,30,5.477225575,Deer,Fawn/calf,Cache,N,Medium,Deer,15,None,No,scrub,0.765885125,0.064939358,-1.004420288,No,Winter,YoungAdult,0.42894833,0.345133206,16275.34375
CA18_1,CA18,CA18-012,60.01666667,7.747042447,Deer,Yearling/Adult,Cache,N,Large,Deer,31,None,No,coniferous,-0.791515403,0.449207236,-1.004420288,No,Winter,YoungAdult,0.290729512,0.395137594,30362.27206
CA18_1,CA18,CA18-013,0,0,Deer,Fawn/calf,Cache,N,Medium,Deer,49,None,No,coniferous,0.561798596,-0.488033721,-1.004420288,No,Winter,YoungAdult,0.145478137,0.351044823,29684.04871
CA18_1,CA18,CA18-014,390,19.74841766,Deer,Fawn/calf,Cache,N,Medium,Deer,44,None,No,scrub,-0.233807582,-0.495073429,-1.004420288,No,Winter,YoungAdult,0.178461113,0.314595021,27045.30515
CA18_1,CA18,CA18-021,18,4.242640687,Deer,Fawn/calf,Cache,N,Medium,Deer,26,None,No,scrub,0.420138633,0.179399657,-1.004420288,No,Winter,YoungAdult,0.36810345,0.295631274,24360.30699
CA18_1,CA18,CA18-023,88,9.38083152,Deer,Fawn/calf,Cache,N,Medium,Deer,14,None,No,scrub,-0.510243487,-0.270814776,-1.004420288,No,Winter,YoungAdult,0.31191977,0.259246781,24572.59926
CA18_1,CA18,CA18-025/028,0,0,Deer,Fawn/calf,Cache,N,Medium,Deer,12,None,No,scrub,-0.342141809,-0.232894792,-1.004420288,No,Winter,YoungAdult,0.32902445,0.277570892,24736.51287
CA18_1,CA18,CA18-027,28,5.291502622,Deer,Fawn/calf,Cache,N,Medium,Deer,21,None,No,scrub,0.495614832,0.362841334,-1.004420288,No,Winter,YoungAdult,0.349311211,0.265895875,14542.92555
CA18_1,CA18,CA18-030,2,1.414213562,Deer,Unknown,Cache,N,Medium,Deer,19,None,No,scrub,0.429695212,0.234895124,-1.004420288,No,Winter,YoungAdult,0.38868485,0.315402334,26561.14522
CA18_1,CA18,CA18-031,0,0,Deer,Fawn/calf,Cache,N,Medium,Deer,15,None,No,scrub,0.754259083,0.064939358,-1.004420288,No,Winter,YoungAdult,0.42894833,0.345133206,16275.34375
CA18_1,CA18,CA18-034,4,2,Deer,Fawn/calf,Cache,N,Medium,Deer,1,None,No,scrub,0.770969008,-0.057586634,-1.004420288,No,Winter,YoungAdult,0.381313438,0.320359122,29159.17923
CA18_1,CA18,CA18-035,92,9.591663047,Deer,Fawn/calf,Cache,N,Medium,Deer,1,None,No,scrub,-0.112019425,-0.286798509,-1.004420288,No,Winter,YoungAdult,0.347491492,0.280870963,21463.54596
CA18_1,CA18,CA18-038,42,6.480740698,Deer,Fawn/calf,Cache,N,Medium,Deer,1,None,No,scrub,0.770969008,-0.057586634,-1.004420288,No,Spring,YoungAdult,0.383670044,0.333246082,29159.17923
CA18_1,CA18,CA18-041,2,1.414213562,Deer,Fawn/calf,Cache,N,Medium,Deer,1,None,No,scrub,0.262741062,0.008667468,-1.004420288,No,Spring,YoungAdult,0.344258948,0.322784966,19734.02482
CA18_1,CA18,CA18-043,42,6.480740698,Deer,Fawn/calf,Cache,N,Medium,Deer,1,None,No,scrub,-1.001733117,-0.667889967,-1.004420288,No,Spring,YoungAdult,0.281574629,0.30514226,30531.89246
CA18_1,CA18,CA18-044,12,3.464101615,Deer,Yearling,Cache,Y,Medium,Deer,36,None,can't tell,deciduous,-0.517267578,-0.325618449,-1.004420288,No,Spring,YoungAdult,0.34983988,0.237226546,22697.67647
CA18_1,CA18,CA18-045,86,9.273618495,Deer,Adult,Cache,N,Large,Deer,39,None,No,scrub,0.885165537,0.144482291,-1.004420288,No,Spring,YoungAdult,0.443336805,0.329128468,24045.51746
CA18_1,CA18,CA18-049-B,2,1.414213562,Deer,Fawn/calf,Cache,Y,Medium,Deer,38,None,Likely.Yes,deciduous,0.298360203,0.036953725,-1.004420288,No,Spring,YoungAdult,0.475813214,0.449924178,17103.79871
CA18_1,CA18,CA18-049-A,24,4.898979486,Deer,Fawn/calf,Cache,Y,Medium,Deer,48,None,Likely.Yes,coniferous,0.107798522,0.12004582,-1.004420288,No,Spring,YoungAdult,0.455581734,0.462248396,16976.63511
CA18_1,CA18,CA18-050,28,5.291502622,Deer,Yearling/Adult,Cache,N,Large,Deer,36,None,No,deciduous,0.388112269,-0.683318459,-1.004420288,No,Spring,YoungAdult,0.258120582,0.333555637,20442.92647
CA18_1,CA18,CA18-052,323.9833333,17.99953703,Elk,Neonate,Cache,N,Small,Elk,44,None,No,scrub,0.605888037,-0.633619222,-1.004420288,No,Summer,YoungAdult,0.395222509,0.315484238,23840.87684
CA18_1,CA18,CA18-053,64.01666667,8.001041599,Deer,Neonate,Cache,N,ExtraSmall,Deer,33,None,No,deciduous,-0.579936632,-0.306126229,-1.004420288,No,Summer,YoungAdult,0.326874562,0.409062637,17823.10018
CA18_1,CA18,CA18-054,24,4.898979486,OtherUngulate,YOY,Cache,N,ExtraSmall,OtherUngulate,63,None,No,deciduous,-0.117180885,-0.795014035,-1.004420288,No,Summer,YoungAdult,0.267340025,0.316144555,25236.05699
CA18_1,CA18,CA18-055,6,2.449489743,Deer,Adult,Cache,N,Large,Deer,39,None,No,deciduous,-1.287703921,0.390254028,-1.004420288,No,Summer,YoungAdult,0.365525321,0.378450507,14451.11581
CA18_1,CA18,CA18-056,207.9833333,14.42162728,Deer,Neonate,Cache,N,ExtraSmall,Deer,73,None,No,coniferous,0.534866875,-0.463577713,-1.004420288,No,Summer,YoungAdult,0.312464847,0.325083818,18045.02941
CA18_1,CA18,CA18-061-A,50,7.071067812,Deer,Adult,Cache,N,Large,Deer,60,None,No,coniferous,-0.412223336,1.349887772,-1.004420288,Yes,Summer,YoungAdult,0.327303426,0.341778552,23992.98621
CA18_1,CA18,CA18-063,87.98333333,9.379943141,Deer,Neonate,Cache,N,ExtraSmall,Deer,31,None,No,deciduous,0.657321413,-1.319728875,-1.004420288,No,Summer,YoungAdult,0.36808561,0.348354042,19470.92371
CA18_1,CA18,CA18-065,196,14,Deer,Yearling,Cache,N,Medium,Deer,46,None,No,deciduous,0.050080758,0.694734527,-1.004420288,No,Summer,YoungAdult,0.477150637,0.392456123,8439.670956
CA18_1,CA18,CA18-069,21.98333333,4.68863875,Deer,Neonate,Cache,N,Small,Deer,19,None,No,scrub,0.862419859,-0.641183031,-1.004420288,No,Summer,YoungAdult,0.262519693,0.401046509,19980.64338
CA18_1,CA18,CA18-070,66,8.124038405,Deer,Neonate,Cache,N,Small,Deer,16,None,No,scrub,0.964112011,-0.750327493,-1.004420288,No,Summer,YoungAdult,0.231030649,0.34600144,34726.51195
CA18_1,CA18,CA18-071,30.01666667,5.478746816,Deer,Neonate,Cache,N,Small,Deer,54,None,No,deciduous,0.278305417,-0.683318459,-1.004420288,No,Summer,YoungAdult,0.339292656,0.392303988,19366.39706
CA18_1,CA18,CA18-072,24,4.898979486,Deer,Neonate,Cache,N,Small,Deer,33,None,No,deciduous,-0.520079079,-0.069286391,-1.004420288,No,Summer,YoungAdult,0.410352149,0.392623476,7348.155331
CA18_1,CA18,CA18-074,84,9.16515139,Deer,Neonate,Cache,N,Small,Deer,18,None,No,scrub,-0.417854479,-0.750327493,-1.004420288,No,Summer,YoungAdult,0.311679773,0.412438718,26963.3079
CA18_1,CA18,CA18-076,222,14.89966443,Deer,Neonate,Cache,N,Small,Deer,58,None,No,deciduous,-1.189563557,1.40581368,-1.004420288,No,Summer,YoungAdult,0.499606899,0.351623314,6335.716912
CA18_1,CA18,CA18-078-B,52,7.211102551,Deer,Neonate,Cache,N,Small,Deer,56,None,No,deciduous,0.698028946,-0.435966949,-1.004420288,Yes,Summer,YoungAdult,0.330182257,0.359824521,25649.77114
CA18_1,CA18,CA18-079,50,7.071067812,Deer,Adult,Cache,Y,Large,Deer,37,None,No,deciduous,0.305154856,-0.607372386,-1.004420288,No,Summer,YoungAdult,0.354859336,0.415667057,18339.54596
CA18_1,CA18,CA18-081,192,13.85640646,Mesocarnivore,Adult,Cache,N,Small,Other,44,None,No,coniferous,0.451972535,-0.570466678,-1.004420288,No,Summer,YoungAdult,0.299651876,0.295594976,19127.13235
CA18_1,CA18,CA18-083,90,9.486832981,Deer,Adult,Cache,N,Large,Deer,60,None,No,other,-1.393564406,-0.258106454,-1.004420288,No,Summer,YoungAdult,0.333915687,0.413608217,24815.47151
CA18_1,CA18,CA18-087-B,0,0,Bird,Unknown,Cache,N,ExtraSmall,Other,34,None,No,deciduous,-0.37635929,1.079677406,-1.004420288,No,Fall,YoungAdult,0.27034518,0.28649395,29760.625
CA18_1,CA18,CA18-087-A,283.9997222,16.8522913,Deer,Adult,Cache,N,Large,Deer,46,None,No,deciduous,-0.619161451,1.22590887,-1.004420288,No,Fall,YoungAdult,0.268417393,0.286710196,24327.61673
CA18_1,CA18,CA18-094,188,13.7113092,Deer,Adult,Cache,N,Large,Deer,12,None,No,scrub,-0.456058305,-0.836622568,-1.004420288,No,Fall,YoungAdult,0.250991596,0.274613991,18788.71415
CA18_1,CA18,CA18-097,270,16.43167673,Deer,Neonate,Cache,N,Medium,Deer,30,None,No,deciduous,-0.037529158,1.22784668,-1.004420288,No,Fall,YoungAdult,0.454915354,0.401335017,13711.14522
CA18_1,CA18,CA18-098,124,11.13552873,Deer,Yearling/Adult,Cache,N,Large,Deer,37,None,No,deciduous,-0.541249647,0.38777237,-1.004420288,No,Fall,YoungAdult,0.38128664,0.310930949,18693.06066
CA18_1,CA18,CA18-099,180,13.41640786,Deer,Adult,Cache,N,Large,Deer,63,None,No,coniferous,-0.946319858,-1.023351047,-1.004420288,No,Fall,YoungAdult,0.429822444,0.346669657,12140.70864
CA18_1,CA18,CA18-100,441.9833333,21.02339966,Deer,Adult,Cache,N,Large,Deer,1,None,No,deciduous,-1.310040562,0.139070829,-1.004420288,No,Fall,YoungAdult,0.452655366,0.355824079,12944.63787
CA18_1,CA18,CA18-102-B,366.0166667,19.13156206,Deer,Yearling/Adult,Cache,N,Large,Deer,35,None,No,deciduous,0.413603601,-0.552263673,-1.004420288,Yes,Winter,YoungAdult,0.163804582,0.342757342,25653.00827
CA18_1,CA18,CA18-103,304,17.43559577,Deer,Yearling,Cache,N,Medium,Deer,44,None,No,coniferous,0.299367491,-0.824037441,-1.004420288,No,Winter,YoungAdult,0.173465855,0.306721419,25242.61765
CA18_1,CA18,CA18-105,146,12.08304597,Elk,Adult,Cache,N,ExtraLarge,Elk,34,None,No,coniferous,-1.110331554,1.488267079,-1.004420288,No,Winter,YoungAdult,0.149715121,0.15345438,22338.9182
CA19_1,CA19,CA19-002,4,2,Deer,Fawn/calf,Cache,N,Medium,Deer,16,0-5mo,No,scrub,0.262449515,0.149883089,-0.93499167,No,Winter,PrimeAdult,0.405875481,0.447262994,20350.67555
CA19_1,CA19,CA19-003,108.0166667,10.39310669,Deer,Unknown,Cache,N,Medium,Deer,14,0-5mo,No,scrub,-0.142274388,0.314884237,-1.004420288,No,Winter,PrimeAdult,0.259309169,0.397248739,25968.48346
CA19_1,CA19,CA19-005,364.0166667,19.07922081,Deer,Fawn/calf,Cache,N,Medium,Deer,44,0-5mo,No,deciduous,-0.725710163,-0.702780836,-1.004420288,No,Winter,PrimeAdult,0.278708534,0.384951158,20152.2068
CA19_1,CA19,CA19-013,18,4.242640687,Deer,Fawn/calf,Cache,N,Medium,Deer,1,0-5mo,No,scrub,-0.44780131,-0.866343849,-1.004420288,No,Winter,PrimeAdult,0.317410367,0.342063452,24088.24265
CA19_1,CA19,CA19-015_A,0,0,Deer,Adult,Cache,N,Large,Deer,1,0-5mo,No,scrub,-0.176862294,-0.128617058,-1.004420288,No,Winter,PrimeAdult,0.291556589,0.36754724,26560.46232
CA19_1,CA19,CA19-015_B,81.99972222,9.0553698,Deer,Fawn/calf,Cache,N,Medium,Deer,20,0-5mo,No,scrub,-0.046392855,-0.140655195,-1.004420288,No,Winter,PrimeAdult,0.296273723,0.370576116,24982.97794
CA19_1,CA19,CA19-017,6.000277778,2.449546443,Deer,Fawn/calf,Cache,N,Medium,Deer,25,0-5mo,No,coniferous,0.972973766,-0.836622568,-1.004420288,No,Winter,PrimeAdult,0.343183243,0.353542863,20397.21783
CA19_1,CA19,CA19-018_A,0,0,Deer,Fawn/calf,Cache,N,Medium,Deer,17,0-5mo,No,scrub,-0.610790599,-0.836622568,-1.004420288,No,Winter,PrimeAdult,0.306559259,0.343156111,23925.16544
CA19_1,CA19,CA19-018_B,0,0,Deer,Fawn/calf,Cache,N,Medium,Deer,1,0-5mo,No,scrub,-0.693993205,-0.836622568,-1.004420288,No,Winter,PrimeAdult,0.29758643,0.346451426,28312.99265
CA19_1,CA19,CA19-019,0,0,Deer,Fawn/calf,Cache,N,Medium,Deer,1,0-5mo,No,scrub,0.870048739,-0.795014035,-1.004420288,No,Winter,PrimeAdult,0.389563652,0.359330885,34486.65901
CA19_1,CA19,CA19-020,2,1.414213562,Deer,Fawn/calf,Cache,N,Medium,Deer,23,0-5mo,No,scrub,-0.274929578,-0.092849927,-1.004420288,No,Winter,PrimeAdult,0.262582326,0.354796357,30144.63879
CA19_1,CA19,CA19-022,30,5.477225575,Deer,Fawn/calf,Cache,N,Medium,Deer,19,0-5mo,No,scrub,-0.182571897,-0.258106454,-1.004420288,No,Winter,PrimeAdult,0.31039482,0.369774848,24946.66176
CA19_1,CA19,CA19-023,140,11.83215957,Deer,Adult,Cache,N,Large,Deer,22,0-5mo,No,scrub,1.532841842,-0.922940359,-1.004420288,No,Winter,PrimeAdult,0.251170738,0.291896645,32184.65257
CA19_1,CA19,CA19-028,40,6.32455532,Deer,Yearling/Adult,Cache,N,Large,Deer,1,0-5mo,No,scrub,0.095010914,0.676675928,-1.004420288,No,Winter,PrimeAdult,0.417648873,0.410601594,24346.73897
CA19_1,CA19,CA19-030,28,5.291502622,Elk,Fawn/calf,Cache,N,Large,Elk,1,0-5mo,No,scrub,0.403856486,0.174056398,-1.004420288,No,Winter,PrimeAdult,0.404256855,0.448787475,27511.58732
CA19_1,CA19,CA19-032,16,4,Elk,Fawn/calf,Cache,N,Large,Elk,1,0-5mo,No,scrub,0.507824585,0.174056398,-1.004420288,No,Winter,PrimeAdult,0.404278997,0.447892069,27633.60018
CA19_1,CA19,CA19-033,0,0,Deer,Yearling/Adult,Cache,N,Large,Deer,12,0-5mo,No,scrub,0.608383146,-0.599936667,-1.004420288,No,Winter,PrimeAdult,0.210632007,0.416941719,12934.98805
CA19_1,CA19,CA19-034,40,6.32455532,Deer,Adult,Cache,N,Large,Deer,38,0-5mo,No,deciduous,1.255630355,-0.368436541,-1.004420288,No,Winter,PrimeAdult,0.186760544,0.396781494,16866.24081
CA19_1,CA19,CA19-036,111.9833333,10.58221779,Elk,Fawn/calf,Cache,N,Large,Elk,1,0-5mo,No,scrub,0.270692443,0.658517139,-1.004420288,No,Winter,PrimeAdult,0.279606266,0.407839221,28953.92004
CA19_1,CA19,CA19-041_A,16,4,Deer,Adult,Cache,N,Large,Deer,1,0-5mo,No,scrub,-1.103697336,-0.64497593,-1.004420288,No,Winter,PrimeAdult,0.28172721,0.380484497,21643.90625
CA19_1,CA19,CA19-041_B,20,4.472135955,Deer,Fawn/calf,Cache,N,Medium,Deer,1,0-5mo,No,scrub,-0.63594294,-0.758371509,-1.004420288,No,Winter,PrimeAdult,0.273200799,0.379119922,23514.82537
CA19_1,CA19,CA19-044,60,7.745966692,Deer,Adult,Cache,N,Large,Deer,1,0-5mo,No,scrub,0.733288427,-0.429119219,-1.004420288,No,Winter,PrimeAdult,0.21195225,0.421535125,13427.11857
CA19_1,CA19,CA19-046,46,6.782329983,Elk,Adult,Cache,N,ExtraLarge,Elk,16,6-12mo,No,scrub,0.184684297,-0.26127705,-1.004420288,No,Spring,PrimeAdult,0.438782734,0.382251442,24249.84743
CA19_1,CA19,CA19-048,22,4.69041576,NonUngMammal,Unknown,Cache,N,Small,Other,35,6-12mo,No,deciduous,0.613520271,0.198020604,-1.004420288,No,Spring,PrimeAdult,0.373416927,0.394626721,24139.25827
CA19_1,CA19,CA19-049,0,0,NonUngMammal,Unknown,Cache,N,Small,Other,34,6-12mo,No,deciduous,0.098293499,0.547362555,-1.004420288,No,Spring,PrimeAdult,0.372669336,0.42752888,18576.07169
CA19_1,CA19,CA19-051_A,22,4.69041576,Deer,Adult,Cache,N,Large,Deer,1,6-12mo,No,scrub,-1.51257064,2.40331684,-1.004420288,No,Spring,PrimeAdult,0.415059316,0.457240756,11641.71048
CA19_1,CA19,CA19-051_B,0,0,Deer,Adult,Cache,N,Large,Deer,1,6-12mo,No,scrub,-1.230438007,2.42844502,-1.004420288,No,Spring,PrimeAdult,0.424548793,0.462765032,9954.566176
CA19_1,CA19,CA19-053,14,3.741657387,Deer,Adult,Cache,N,Large,Deer,54,6-12mo,No,coniferous,0.923160477,-0.381777882,-1.004420288,No,Spring,PrimeAdult,0.422463485,0.425799758,30909.94118
CA19_1,CA19,CA19-054,82,9.055385138,Elk,Fawn/calf,Cache,N,Large,Elk,32,6-12mo,No,deciduous,-0.925794282,-0.098775546,-1.004420288,No,Spring,PrimeAdult,0.383037641,0.319161892,13622.40809
CA19_1,CA19,CA19-056,54,7.348469228,Deer,Adult,Cache,N,Large,Deer,29,6-12mo,No,deciduous,-0.692951823,0.540284611,-1.004420288,No,Summer,PrimeAdult,0.418452405,0.347825823,19830.88603
CA19_1,CA19,CA19-058,22,4.69041576,NonUngMammal,Unknown,Cache,N,ExtraSmall,Other,57,6-12mo,No,coniferous,-1.063201794,1.372352706,-1.004420288,No,Summer,PrimeAdult,0.474632869,0.34584049,22767.25735
CA19_1,CA19,CA19-059,36,6,Deer,Adult,Cache,N,Large,Deer,55,6-12mo,No,deciduous,-0.938384281,1.554835408,-1.004420288,No,Summer,PrimeAdult,0.480435036,0.354003698,9297.770221
CA19_1,CA19,CA19-061,14,3.741657387,Deer,Yearling,Cache,N,Large,Deer,36,6-12mo,No,deciduous,0.564601146,-1.071175925,-1.004420288,No,Summer,PrimeAdult,0.321420445,0.39433115,17052.17371
