CougarInterval,CougarID,ClusterID_unique,PreyGroup,DurationatKill,PreyAgeClass,Site,BearSign,Comb_WeightClass,PreyCategory,CanopyPercent,DemographicStatus,BearDisplacement,CoverType,thi150,Dist2road,DensityofRoads_990,DensityofRoads_5010,BearHarvestDensity,DurationatKill.sqr,MultipleKills,Season,DeerUse_990,ElkUse_990
BC19_1,BC19,BC19-109,Deer,62,Adult,Books,N,Large,Deer,28,6-12mo,No,coniferous,2.355366538,0.263031893,-0.763989988,0.266123814,-0.132636445,7.874007874,No,Spring,-1.066115008,-0.311584442
BC19_1,BC19,BC19-110,Deer,50,Adult,Books,N,Large,Deer,10,6-12mo,No,coniferous,2.972553103,0.412270657,-0.763989988,-1.403736796,-0.132636445,7.071067812,No,Spring,-1.525996353,-0.191146302
BC19_1,BC19,BC19-111,Deer,56,Adult,Books,N,Large,Deer,22,6-12mo,No,coniferous,2.277242245,-1.485782013,1.389684217,-0.290008548,-0.132636445,7.483314774,No,Spring,-0.884963139,-0.821389802
BC19_1,BC19,BC19-115,Deer,38,Adult,Books,N,Large,Deer,12,6-12mo,No,coniferous,4.055391717,3.15243344,-0.763989988,-2.596420425,-0.132636445,6.164414003,No,Summer,0.995217028,0.013442244
BC19_1,BC19,BC19-116,Deer,70,Neonate,Books,N,ExtraSmall,Deer,25,6-12mo,No,coniferous,3.042544105,2.042667601,-0.763989988,-2.596420425,-0.132636445,8.366600265,No,Summer,-1.191773128,0.762515259
BC19_1,BC19,BC19-117,Elk,26,Neonate,Books,N,Small,Elk,28,6-12mo,No,coniferous,2.183238335,-0.915344724,1.011975258,-0.211053167,-0.132636445,5.099019514,No,Summer,0.893307434,1.237599987
BC19_1,BC19,BC19-118,Deer,94,Adult,Books,Y,Large,Deer,20,6-12mo,can't tell,coniferous,2.211071408,-1.244816702,1.113539656,-0.687195062,-0.132636445,9.695359715,No,Summer,0.403119603,0.331275674
BC19_1,BC19,BC19-120,Elk,80,Neonate,Books,N,Small,Elk,27,6-12mo,No,coniferous,3.738651512,-0.201081264,-0.763989988,-0.803258501,-0.132636445,8.94427191,No,Summer,-0.059206478,-0.434450535
BC19_1,BC19,BC19-122,Deer,72,Adult,Books,N,Large,Deer,18,6-12mo,No,scrub,2.43146089,-0.197832281,-0.763989988,-0.164910261,-0.132636445,8.485281374,No,Summer,-0.289550731,0.106821166
BC19_1,BC19,BC19-123,Deer,32,Adult,Books,N,Large,Deer,1,6-12mo,No,coniferous,2.38266536,-1.533648679,1.011975258,1.192814487,-0.132636445,5.656854249,No,Summer,1.024640061,0.630064399
BC19_1,BC19,BC19-126,Deer,74,Unknown,Books,N,Medium,Deer,11,6-12mo,No,scrub,2.03146434,-1.441884337,1.691576414,0.663066321,-0.132636445,8.602325267,No,Summer,0.687457918,-0.109679856
BC19_1,BC19,BC19-128,Deer,44,Adult,Books,N,Large,Deer,15,6-12mo,No,scrub,2.505525937,-1.452582994,1.389684217,-0.660221824,-0.132636445,6.633249581,No,Summer,1.002979455,0.34898929
BC19_1,BC19,BC19-129.2,NonUngMammal,18,Unknown,Books,N,ExtraSmall,Other,1,12mos+,No,scrub,2.759487528,-0.648449442,0.598113177,0.022848781,-0.132636445,4.242640687,No,Summer,0.430441853,0.097743437
BC19-B_1,BC19-B,BC19-B-058,Deer,28,Adult,Books,N,Large,Deer,21,None,No,coniferous,3.298915528,0.627081812,-0.763989988,-0.143673961,-0.132636445,5.291502622,No,Summer,0.156152031,-0.105244415
BC19-B_1,BC19-B,BC19-B-062,Deer,42,Adult,Books,N,Large,Deer,1,None,No,scrub,3.921978171,-0.257825727,-0.763989988,0.63338211,-0.132636445,6.480740698,No,Summer,0.50196424,0.054410504
BC19-B_1,BC19-B,BC19-B-063,Elk,26,Neonate,Books,N,Small,Elk,1,None,No,scrub,3.643064291,-0.417268189,-0.154838934,0.518954295,-0.132636445,5.099019514,No,Summer,-0.331699131,0.08527236
BC19-B_1,BC19-B,BC19-B-065,Elk,24,Neonate,Books,N,Small,Elk,17,None,No,coniferous,3.160547149,0.225113472,-0.763989988,0.064939358,-0.132636445,4.898979486,No,Summer,0.579398171,1.437245222
BC19-B_1,BC19-B,BC19-B-069,Deer,46,Adult,Books,Y,Large,Deer,1,None,Likely.Yes,scrub,3.196977644,0.055143786,-0.763989988,0.028499853,-0.132636445,6.782329983,No,Summer,-0.721482599,-1.321115163
BC19-B_1,BC19-B,BC19-B-070.2,Deer,8,Neonate,Books,N,Small,Deer,1,None,No,coniferous,1.9398932,0.513760514,-0.763989988,0.025675839,-0.132636445,2.828427125,No,Summer,1.514402442,-0.063750854
BC19-B_1,BC19-B,BC19-B-073,Deer,40,Adult,Books,N,Large,Deer,36,None,No,coniferous,2.727297374,1.656629293,-0.763989988,-2.596420425,-0.132636445,6.32455532,No,Summer,-0.604668616,0.160255266
BC19-B_1,BC19-B,BC19-B-074,Deer,21,Neonate,Books,N,Small,Deer,45,None,No,coniferous,4.537958825,-0.25066149,-0.763989988,-1.428848738,-0.132636445,4.582575695,No,Summer,-0.159451638,-1.70745982
BC19-B_1,BC19-B,BC19-B-076,Deer,64,Adult,Books,Y,Large,Deer,36,None,Likely.Yes,coniferous,2.910991045,2.614987954,-0.763989988,-2.596420425,-0.132636445,8,No,Summer,1.462332443,1.643902328
BC19-B_1,BC19-B,BC19-B-081,Elk,40,Neonate,Books,N,Small,Elk,34,None,No,coniferous,3.815878249,1.441322213,-0.763989988,-1.140768094,-0.132636445,6.32455532,No,Summer,-1.41920034,-1.246406199
BC19-B_1,BC19-B,BC19-B-082,Elk,26,Neonate,Books,N,Small,Elk,26,None,No,other,4.358308546,-0.776415838,0.789046568,-0.782717603,-0.132636445,5.099019514,No,Summer,-0.373684046,0.727163959
BC19-B_1,BC19-B,BC19-B-085,Elk,54,Neonate,Books,N,Small,Elk,36,None,No,coniferous,3.365846774,0.219758193,-0.763989988,-0.171011927,-0.132636445,7.348469228,No,Summer,-0.15688609,0.139778991
BC19-B_1,BC19-B,BC19-B-088,Elk,30,Neonate,Books,Y,Medium,Elk,1,None,Possible,scrub,3.91616967,0.097400778,-0.763989988,0.483075463,-0.132636445,5.477225575,No,Summer,0.363452283,-0.163879815
BC19-B_1,BC19-B,BC19-B-090,Elk,22,Neonate,Books,Y,Medium,Elk,1,None,Possible,scrub,4.183327803,-0.853568461,1.691576414,1.426125033,-0.132636445,4.69041576,No,Summer,0.258885278,1.025518041
BC19-B_1,BC19-B,BC19-B-091,Elk,54,Neonate,Books,N,Medium,Elk,20,None,No,coniferous,2.830754556,0.359836639,-0.763989988,-0.766450884,-0.132636445,7.348469228,No,Fall,-1.787267992,-0.266342718
BC19-B_1,BC19-B,BC19-B-092,NonUngMammal,42,Unknown,Books,N,ExtraSmall,Other,11,None,No,other,2.705263117,-1.609562168,1.346171162,0.005821931,-0.132636445,6.480740698,No,Fall,-1.065566676,1.175438562
BC19-B_1,BC19-B,BC19-B-093,Elk,66,Neonate,Books,N,Medium,Elk,1,None,No,other,3.984341396,-0.935900887,1.233245306,-0.0869383,-0.132636445,8.124038405,No,Fall,-1.560421559,0.673926554
BC19-B_1,BC19-B,BC19-B-094,Deer,20,Yearling/Adult,Books,N,Large,Deer,38,None,No,coniferous,3.909529665,-0.264052592,-0.763989988,0.667609161,-0.132636445,4.472135955,No,Fall,-1.14209938,-0.272567841
BC19-B_1,BC19-B,BC19-B-096,Elk,98,Neonate,Books,N,Medium,Elk,34,None,No,coniferous,4.354025944,-1.233672158,1.595241899,0.441900641,-0.132636445,9.899494937,No,Fall,-0.783335415,0.308920604
BC19-B_1,BC19-B,BC19-B-099,Elk,172,Adult,Books,Y,ExtraLarge,Elk,27,None,Possible,coniferous,3.948832272,1.947263247,-0.763989988,-2.596420425,-0.132636445,13.11487705,No,Fall,-1.315837558,-0.192732507
BC19-B_1,BC19-B,BC19-B-100,NonUngMammal,48,Unknown,Books,N,ExtraSmall,Other,18,None,No,coniferous,3.751461029,2.19398314,-0.763989988,-2.596420425,-0.132636445,6.92820323,No,Fall,0.316477897,-1.7120835
BC19-B_1,BC19-B,BC19-B-105,Elk,54,Neonate,Books,Y,Medium,Elk,12,None,can't tell,scrub,2.003773609,0.791610187,-0.763989988,-0.702780836,-0.132636445,7.348469228,No,Fall,0.203700265,-0.269372798
BC19-B_1,BC19-B,BC19-B-106,Deer,76,Adult,Books,N,Large,Deer,19,None,No,coniferous,3.62988543,-0.323193164,-0.763989988,0.478259986,-0.132636445,8.717797887,No,Fall,-0.151473792,-0.291545904
BC19-B_1,BC19-B,BC19-B-111,Elk,74,Neonate,Books,N,Medium,Elk,1,None,No,other,2.808393267,-1.123358457,1.113539656,-0.78680713,-0.132636445,8.602325267,No,Fall,-1.296098869,0.73711011
BC19-B_1,BC19-B,BC19-B-113,NonUngMammal,20,Unknown,Books,N,ExtraSmall,Other,26,None,No,coniferous,2.997793137,-0.03283113,-0.763989988,-0.20794924,-0.132636445,4.472135955,No,Fall,-0.663273882,-0.498421898
BC19-B_1,BC19-B,BC19-B-114-A,Elk,118,Adult,Books,N,ExtraLarge,Elk,27,None,No,coniferous,3.479947187,1.867052193,-0.763989988,-2.596420425,-0.132636445,10.86278049,Yes,Fall,0.836222979,0.741126151
BC36_1,BC36,BC36-006,Deer,76,Adult,Books,N,Large,Deer,14,None,No,coniferous,2.025942125,-0.196579825,-0.763989988,0.991968683,-0.132636445,8.717797887,No,Winter,1.133294971,0.880709019
BC36_1,BC36,BC36-008,Deer,150,Adult,Books,N,Large,Deer,1,None,No,scrub,2.135171391,-1.543051826,2.600156664,1.099776506,-0.132636445,12.24744871,No,Spring,1.428250734,0.793330274
BC36_1,BC36,BC36-014,Deer,96,Unknown,Books,N,Medium,Deer,13,None,No,coniferous,1.975260343,-0.693560567,1.691576414,1.524383498,-0.132636445,9.797958971,No,Spring,1.263994483,0.853281381
BC36_1,BC36,BC36-020,Deer,218,Adult,Books,Y,Large,Deer,10,None,can't tell,coniferous,3.558927029,0.819884282,-0.763989988,-0.629848227,-0.132636445,14.76482306,No,Spring,-2.322796047,-0.148281691
BC36_1,BC36,BC36-024,Elk,48,Fawn/calf,Books,Y,Large,Elk,1,None,can't tell,coniferous,2.881051111,-0.328699798,0.041841112,-0.251778123,-0.132636445,6.92820323,No,Summer,0.752610226,1.554147493
BC36_1,BC36,BC36-026,Elk,222,Fawn/calf,Books,N,Large,Elk,25,None,No,coniferous,3.131878652,-1.201560607,1.063463174,1.630881773,-0.132636445,14.89966443,No,Summer,0.027290365,-1.309582101
BC36_1,BC36,BC36-027,Deer,48,Adult,Books,N,Large,Deer,25,None,No,deciduous,3.451288782,-0.360830606,0.246172756,0.245342819,-0.132636445,6.92820323,No,Summer,0.620474187,0.870198412
BC36_1,BC36,BC36-028,Deer,46,Adult,Books,N,Large,Deer,34,None,No,deciduous,1.845775291,-0.33684081,-0.082938405,0.8271391,-0.132636445,6.782329983,No,Summer,0.886625565,1.399783552
BC36_1,BC36,BC36-030,Deer,50,Adult,Books,N,Large,Deer,33,None,No,deciduous,2.460356443,-1.036810148,1.575499026,0.640256476,-0.132636445,7.071067812,No,Summer,0.664169468,1.945241299
BC36_1,BC36,BC36-036,Elk,48,Neonate,Books,N,Small,Elk,1,Pregnant,No,deciduous,2.859840396,-1.354718991,2.141475362,0.946254853,-0.132636445,6.92820323,No,Summer,1.138346271,2.18323516
BC36_1,BC36,BC36-037,Deer,22,Neonate,Books,N,Small,Deer,43,Pregnant,No,coniferous,4.265615567,-0.457835788,0.528214535,0.960863885,-0.132636445,4.69041576,No,Summer,0.158654132,-0.986454092
BC36_1,BC36,BC36-038,Deer,30,Neonate,Books,N,Small,Deer,33,Pregnant,No,deciduous,2.268717215,0.30549033,-0.763989988,0.309790087,-0.132636445,5.477225575,No,Summer,-0.088566452,0.643369739
BC36_1,BC36,BC36-041,NonUngMammal,24,Unknown,Books,N,ExtraSmall,Other,13,Pregnant,No,scrub,2.009386531,-1.013944202,1.453353318,0.960863885,-0.132636445,4.898979486,No,Summer,0.055467019,0.522666316
BC36_1,BC36,BC36-045,Deer,18,Neonate,Books,N,Small,Deer,41,Pregnant,No,deciduous,2.495289572,0.506436861,-0.763989988,-0.110669161,-0.132636445,4.242640687,No,Summer,-0.542181114,0.546371966
BC36_1,BC36,BC36-046,Deer,24,Neonate,Books,N,Small,Deer,43,Pregnant,No,coniferous,2.756871367,-0.63710923,0.728119271,1.165341681,-0.132636445,4.898979486,No,Summer,-0.146198447,0.970889331
BC36_1,BC36,BC36-047,Deer,20,Neonate,Books,N,Small,Deer,53,Pregnant,No,coniferous,3.481240089,-0.226243487,-0.763989988,0.726100906,-0.132636445,4.472135955,No,Summer,0.102707201,0.829137857
BC36_1,BC36,BC36-050,UnknownUng,48,Unknown,Books,Y,Large,OtherUngulate,15,Pregnant,can't tell,coniferous,2.805902129,-0.382801502,-0.763989988,0.647116272,-0.132636445,6.92820323,No,Summer,0.667533757,1.928327581
BC36_1,BC36,BC36-052,Deer,32,Neonate,Books,Y,Small,Deer,23,Pregnant,can't tell,coniferous,3.993607493,-0.112496515,-0.763989988,0.918962726,-0.132636445,5.656854249,No,Summer,-0.447152296,-0.089871253
BC36_1,BC36,BC36-053,Deer,84,Neonate,Books,N,Small,Deer,13,Pregnant,No,coniferous,4.166665224,-0.829131773,1.186244951,0.676675928,-0.132636445,9.16515139,No,Summer,-0.62296065,-1.263382102
BC36_1,BC36,BC36-054,NonUngMammal,24,Unknown,Books,Y,ExtraSmall,Other,44,Pregnant,Possible,deciduous,3.21050101,-1.237643432,2.060527252,1.531568864,-0.132636445,4.898979486,No,Summer,0.834498347,1.756234969
BC36_1,BC36,BC36-056,Deer,56,Neonate,Books,N,Small,Deer,1,Pregnant,No,scrub,1.871764616,-1.013984595,1.960216342,1.721055873,-0.132636445,7.483314774,No,Summer,-0.514390985,0.775414105
BC36_1,BC36,BC36-057,Deer,54,Unknown,Books,N,Medium,Deer,40,Pregnant,No,coniferous,3.130033938,-0.998140593,1.256335499,0.699233716,-0.132636445,7.348469228,No,Summer,0.627185639,0.975051157
BC36_1,BC36,BC36-058,Deer,72,Adult,Books,N,Large,Deer,20,Pregnant,No,scrub,3.0660979,-1.769849485,1.595241899,-0.267631194,-0.132636445,8.485281374,No,Fall,1.479100808,0.545953936
BC36_1,BC36,BC36-060,Deer,142,Adult,Books,N,Large,Deer,35,Pregnant,No,coniferous,3.751472496,0.21086634,-0.763989988,0.342744247,-0.132636445,11.91637529,No,Fall,-0.465709927,-0.032836138
BC36_1,BC36,BC36-063,Deer,39,Unknown,Books,N,Medium,Deer,50,0-5mo,No,coniferous,2.639092206,-1.591350092,1.324074625,-0.495073429,-0.132636445,6.244997998,No,Fall,0.948776783,0.860402914
BC36_1,BC36,BC36-064,Elk,166,Neonate,Books,N,Medium,Elk,35,0-5mo,No,coniferous,2.948823882,-0.64481282,0.664595864,1.576197072,-0.132636445,12.88409873,No,Fall,0.199907752,1.129231346
BC36_1,BC36,BC36-065,Elk,251,Neonate,Books,N,Medium,Elk,41,0-5mo,No,deciduous,2.590242751,-0.128322157,-0.763989988,-0.167959178,-0.132636445,15.84297952,No,Fall,-0.487628495,0.236734107
BC36_1,BC36,BC36-066,Deer,197,Fawn/calf,Books,N,Medium,Deer,55,0-5mo,No,coniferous,3.314168249,1.236415555,-0.763989988,-1.032798996,-0.132636445,14.03566885,No,Fall,-0.544769346,0.803971243
CA04_1,CA04,CA04-033,Deer,126,Yearling/Adult,Cache,Y,Large,Deer,1,None,Possible,scrub,2.484926995,-0.68051167,0.631750419,-0.509224075,-0.93499167,11.22497216,No,Summer,0.91287037,-0.416768012
CA04_1,CA04,CA04-035,Elk,88,Yearling,Cache,N,ExtraLarge,Elk,59,None,No,coniferous,3.286539037,-0.941826427,1.162314782,-0.629848227,-0.93499167,9.38083152,No,Summer,0.419291391,-0.216557547
CA04_1,CA04,CA04-037,Elk,50,Neonate,Cache,N,Small,Elk,34,None,No,deciduous,2.327253887,-0.348073862,-0.459414461,0.563816111,-0.93499167,7.071067812,No,Summer,0.492510521,0.526632422
CA04_1,CA04,CA04-038,Deer,24,Neonate,Cache,N,ExtraSmall,Deer,33,None,No,scrub,2.335378853,-0.839026144,0.664595864,-0.171011927,-0.93499167,4.898979486,No,Summer,-0.198803276,0.282232177
CA04_1,CA04,CA04-039,Elk,48,Neonate,Cache,N,Small,Elk,56,None,No,deciduous,2.85261265,0.162563003,-0.763989988,0.687974188,-0.93499167,6.92820323,No,Summer,0.544510844,-0.315865336
CA04_1,CA04,CA04-040,Deer,20,Neonate,Cache,Y,ExtraSmall,Deer,44,None,Possible,deciduous,3.026480258,-0.395403212,-0.763989988,0.547362555,-0.93499167,4.472135955,No,Summer,-0.484852734,1.018788621
CA04_1,CA04,CA04-041_A,Deer,38,Neonate,Cache,N,ExtraSmall,Deer,49,None,No,coniferous,3.311149617,0.567545937,-0.763989988,-0.491550632,-0.93499167,6.164414003,Yes,Summer,-0.620040495,0.511109688
CA04_1,CA04,CA04-042,Elk,68,Neonate,Cache,N,Small,Elk,44,None,No,deciduous,3.050457173,-1.375442295,1.4741739,1.264480274,-0.93499167,8.246211251,No,Summer,-0.863846576,0.350574358
CA04_1,CA04,CA04-044,Deer,22,Neonate,Cache,N,ExtraSmall,Deer,28,None,No,deciduous,2.449560257,0.297493178,-0.763989988,0.08711774,-0.93499167,4.69041576,No,Summer,0.09722578,-0.772037583
CA04_1,CA04,CA04-047,Deer,34,Neonate,Cache,N,ExtraSmall,Deer,25,None,No,deciduous,3.807584374,-0.049569456,-0.763989988,0.405100885,-0.93499167,5.830951895,No,Summer,0.227043834,-0.40056026
CA04_1,CA04,CA04-048,Deer,36,Neonate,Cache,N,ExtraSmall,Deer,32,None,No,deciduous,3.704371621,0.199452636,-0.763989988,0.375332996,-0.93499167,6,No,Summer,-0.554676824,-0.171854903
CA04_1,CA04,CA04-051,Deer,56,Neonate,Cache,N,ExtraSmall,Deer,53,None,No,deciduous,3.142707438,0.238685385,-0.763989988,0.095387523,-0.93499167,7.483314774,No,Summer,1.083435524,1.339123533
CA04_1,CA04,CA04-053,Deer,22,Neonate,Cache,Y,Small,Deer,56,None,Likely.Yes,deciduous,2.694052956,0.036150681,-0.763989988,1.426125033,-0.93499167,4.69041576,No,Summer,-0.865460408,1.36434192
CA04_1,CA04,CA04-054,Deer,38,Neonate,Cache,N,Small,Deer,39,None,No,deciduous,4.152348182,0.119117382,-0.763989988,0.312338278,-0.93499167,6.164414003,No,Summer,0.988379848,1.133158319
CA04_1,CA04,CA04-056,Bird,34,Unknown,Cache,N,ExtraSmall,Other,23,None,No,scrub,3.864223805,0.321759023,-0.763989988,0.703726771,-0.93499167,5.830951895,No,Summer,0.372871359,0.696636266
CA04_1,CA04,CA04-057,Deer,16,Neonate,Cache,N,Small,Deer,51,None,No,deciduous,3.230483005,-1.214068212,2.342083123,1.64662597,-0.93499167,4,No,Summer,0.741526327,0.978944932
CA04_1,CA04,CA04-058_A,Deer,32,Adult,Cache,N,Large,Deer,32,None,No,deciduous,3.988981786,-0.034855876,-0.763989988,0.542645699,-0.93499167,5.656854249,No,Summer,-0.352073654,-0.309118897
CA04_1,CA04,CA04-058_B,Deer,26,Neonate,Cache,N,Small,Deer,33,None,No,scrub,4.147091268,-0.271353827,-0.763989988,0.914745108,-0.93499167,5.099019514,No,Summer,0.145567929,-0.626475793
CA04_1,CA04,CA04-060,Deer,36,Neonate,Cache,N,Small,Deer,10,None,No,scrub,4.263855187,0.492707426,-0.763989988,0.710454907,-0.93499167,6,No,Summer,0.164713979,-1.180789693
CA04_1,CA04,CA04-061,Deer,32,Neonate,Cache,N,Small,Deer,28,None,No,deciduous,3.405387808,-0.880452418,0.904238878,0.370342643,-0.93499167,5.656854249,No,Summer,0.852554106,-0.000722888
CA04_1,CA04,CA04-063,Elk,24,Neonate,Cache,N,Small,Elk,32,None,No,deciduous,2.374928465,-0.524741849,0.199162397,1.71246729,-0.93499167,4.898979486,No,Summer,-0.35434415,1.94134196
CA04_1,CA04,CA04-064,Elk,62,Neonate,Cache,N,Small,Elk,48,None,No,deciduous,4.484883561,-0.639519219,1.113539656,-0.56316592,-0.93499167,7.874007874,No,Summer,0.874700107,0.335490194
CA04_1,CA04,CA04-066,Deer,48,Neonate,Cache,N,Small,Deer,51,None,No,deciduous,2.710829538,-1.036505928,1.653503312,1.231719357,-0.93499167,6.92820323,No,Summer,0.005680751,0.350792988
CA04_1,CA04,CA04-067,Deer,50,Neonate,Cache,N,Small,Deer,51,None,No,scrub,2.999886231,-0.065575382,-0.763989988,-0.603651058,-0.791520393,7.071067812,No,Summer,1.226637557,0.585246221
CA04_1,CA04,CA04-070,Elk,48,Neonate,Cache,N,Small,Elk,46,None,No,deciduous,4.097123899,-0.064201897,-0.763989988,0.179399657,-0.93499167,6.92820323,No,Summer,0.276880315,0.260795304
CA04_1,CA04,CA04-071,Deer,42,Neonate,Cache,N,Small,Deer,58,None,No,deciduous,2.355297059,-1.470872682,1.515244553,1.3536408,-0.93499167,6.480740698,No,Summer,-0.24006185,1.166177347
CA04_1,CA04,CA04-072,Elk,48,Neonate,Cache,N,Small,Elk,56,None,No,deciduous,2.828333003,-0.319491284,-0.2364497,1.163371656,-0.93499167,6.92820323,No,Summer,-0.061924612,0.689582829
CA04_1,CA04,CA04-075,NonUngMammal,82,Unknown,Cache,N,Small,Other,43,None,No,deciduous,3.669948334,0.382616217,-0.763989988,0.273877898,-0.93499167,9.055385138,No,Summer,0.057760092,-0.363879178
CA04_1,CA04,CA04-076,Deer,50,Adult,Cache,N,Large,Deer,55,None,No,deciduous,3.144507903,-1.410686069,1.209885026,1.223970078,-0.93499167,7.071067812,No,Summer,-0.449531004,1.685203114
CA04_1,CA04,CA04-077,Deer,62,Adult,Cache,Y,Large,Deer,33,None,Likely.Yes,deciduous,2.991573246,0.185470286,-0.763989988,0.626493082,-0.93499167,7.874007874,No,Fall,-0.155356205,0.335046814
CA04_1,CA04,CA04-078,Elk,62,Unknown,Cache,N,Large,Elk,42,None,No,deciduous,1.933945724,0.058049602,-0.763989988,-0.137640135,-0.93499167,7.874007874,No,Fall,0.419820386,0.673849422
CA06_1,CA06,CA06-034,Deer,68,Fawn/calf,Cache,N,Medium,Deer,47,6-12mo,No,deciduous,3.495234261,0.781279788,-0.763989988,-0.702780836,-0.93499167,8.246211251,No,Spring,-2.262651123,-1.069344372
CA06_1,CA06,CA06-036,Deer,24,Fawn/calf,Cache,N,Medium,Deer,36,6-12mo,No,deciduous,3.207137275,1.742752985,-0.763989988,-1.761896926,-0.93499167,4.898979486,No,Summer,0.449646289,-0.331814856
CA06_1,CA06,CA06-037,Deer,54,Yearling,Cache,N,Large,Deer,34,6-12mo,No,scrub,3.305071439,-0.214955653,-0.459414461,-0.460106852,-0.93499167,7.348469228,No,Summer,0.160836657,1.180328734
CA06_1,CA06,CA06-038,Elk,80,Adult,Cache,N,ExtraLarge,Elk,22,6-12mo,No,deciduous,3.835859888,0.567011346,-0.763989988,-0.177128982,-0.93499167,8.94427191,No,Summer,-0.060333747,0.737771444
CA06_1,CA06,CA06-042,Elk,76,Yearling,Cache,N,ExtraLarge,Elk,28,6-12mo,No,scrub,2.922221329,0.985587825,-0.763989988,-0.41548826,-0.93499167,8.717797887,No,Summer,0.119940864,1.513054208
CA06_1,CA06,CA06-046,NonUngMammal,24,Unknown,Cache,N,ExtraSmall,Other,30,6-12mo,No,deciduous,2.386477802,0.521473335,-0.763989988,0.128215662,-0.93499167,4.898979486,No,Summer,0.542292507,-0.140442871
CA06_1,CA06,CA06-047,Deer,46,Neonate,Cache,N,ExtraSmall,Deer,61,6-12mo,No,coniferous,2.997823591,0.707356001,0.149736593,0.34778138,-0.93499167,6.782329983,No,Summer,0.517798549,-0.656248099
CA06_1,CA06,CA06-049 B,Deer,84,Yearling,Cache,N,Large,Deer,56,6-12mo,No,deciduous,3.128228585,-1.121622325,2.027490826,0.279035671,-0.93499167,9.16515139,No,Summer,1.537519621,0.55801827
CA06_1,CA06,CA06-049 A,OtherUngulate,6,Neonate,Cache,N,Small,OtherUngulate,58,6-12mo,No,deciduous,4.205934414,-0.037181733,-0.763989988,0.100886625,-0.93499167,2.449489743,No,Summer,0.520304153,0.569195568
CA06_1,CA06,CA06-052,Deer,66,Adult,Cache,N,Large,Deer,61,6-12mo,No,deciduous,4.126468683,-0.89519512,1.113539656,0.307239661,-0.93499167,8.124038405,No,Summer,-0.384873043,-0.745062628
CA06_1,CA06,CA06-054,Deer,40,Neonate,Cache,N,Small,Deer,35,6-12mo,No,deciduous,3.743607243,2.415723532,-0.763989988,-2.596420425,-0.93499167,6.32455532,No,Summer,0.000293528,-0.493860959
CA06_1,CA06,CA06-055,Deer,34,Neonate,Cache,N,Small,Deer,52,6-12mo,No,deciduous,2.367131244,2.504184509,-0.763989988,-2.596420425,-0.93499167,5.830951895,No,Summer,0.401266772,-0.61414316
CA06_1,CA06,CA06-057,Deer,36,Neonate,Cache,N,Small,Deer,50,6-12mo,No,deciduous,2.56813688,1.404476771,-0.763989988,-1.710228933,-0.93499167,6,No,Summer,-1.586843003,1.664053603
CA06_1,CA06,CA06-058 A,DomesticUngulate,80,Neonate,Cache,N,Medium,OtherUngulate,45,6-12mo,No,deciduous,3.558906177,1.407707298,-0.763989988,-0.706697365,-0.93499167,8.94427191,Yes,Summer,-0.270090946,-0.55037879
CA06_1,CA06,CA06-060,Deer,16,Neonate,Cache,N,Small,Deer,57,6-12mo,No,coniferous,3.79361111,0.317453199,0.491807081,0.299574904,-0.93499167,4,No,Summer,1.230013524,-0.368615726
CA06_1,CA06,CA06-061,Elk,56,Neonate,Cache,N,Small,Elk,55,6-12mo,No,mix.for,3.27557732,1.462909567,-0.763989988,-0.491550632,-0.93499167,7.483314774,No,Summer,0.237909753,1.267416805
CA06_1,CA06,CA06-062,DomesticUngulate,52,Neonate,Cache,N,Small,OtherUngulate,64,6-12mo,No,deciduous,3.135472986,-0.904871187,1.113539656,-0.13162108,-0.93499167,7.211102551,No,Summer,-0.354929193,0.631867115
